Ano Letivo;Nome;Pedra;INDE;Nº Av;IAA;IEG;IPS;IDA;IPV;IAN;IPP
2024;Aluno-1174;Ametista;7,4;5;8,8;8,3;6,3;5;7,3;10;7,5
2024;Aluno-1089;Ametista;7,6;4;9,2;7;8,1;6,8;7;10;7,2
2024;Aluno-1039;Ametista;7,5;3;8;9,7;7,5;7,2;6,8;5;7,5
2024;Aluno-1038;Ametista;8;3;8;7,5;7,5;8,5;7,3;10;7,5
2024;Aluno-1090;Ametista;7,8;4;9,6;7,6;7,5;6,3;7,4;10;7,8
2024;Aluno-1040;Ametista;7,8;3;9,5;8,5;7,5;8,2;7,3;5;7,5
2024;Aluno-1221;Quartzo;4,2;0;6,4;0;0;7;4,7;10;2,5
2024;Aluno-1141;Ágata;6,8;4;9,6;6,2;7,5;4,2;6,8;10;6,6
2024;Aluno-1154;Ametista;7,6;4;7,9;9,2;7,5;8;6,7;5;7,3
2024;Aluno-1034;Topázio;8;3;7,5;8,1;7,5;7,5;8,2;10;7,7
2024;Aluno-1142;Topázio;8,4;4;8,3;9,1;7,5;8,5;7,3;10;8,1
2024;Aluno-1201;Topázio;8,4;3;8,8;9,5;7,5;9;8,6;5;8,3
2024;Aluno-1096;Topázio;9,2;4;9,2;9,9;8,8;8,5;9,1;10;9,1
2024;Aluno-1102;Topázio;8,4;5;8,8;9,4;8,1;9,3;7,1;10;5,9
2024;Aluno-1140;Ametista;7,3;3;6,8;6,1;7,5;7;7,4;10;8,1
2024;Aluno-1147;Quartzo;5,8;4;8,8;6,1;8,8;3,2;5,5;5;6,2
2024;Aluno-1015;Ágata;6,6;3;7,9;7,8;7,5;4;5,7;10;6
2024;Aluno-1200;Quartzo;5,6;3;7,9;7,1;6,3;1,5;6,3;5;7,5
2024;Aluno-1454;Ametista;7,7;3;8;5,9;7,5;7,8;8,3;10;7,7
2024;Aluno-1066;Ametista;7,9;3;9,5;8,4;6,3;7,2;7,4;10;7,5
2024;Aluno-1079;Quartzo;5,4;4;7,5;4,5;2,5;6,3;4,2;10;4,2
2024;Aluno-1082;Ágata;6,6;3;7,5;7,6;10;3,8;6,9;5;7,1
2024;Aluno-1048;Ametista;7,5;3;8,5;6,8;6,3;6,2;8,3;10;7,7
2024;Aluno-1170;Ágata;6,1;4;9,2;5,6;8,1;3,5;6,7;5;7
2024;Aluno-1099;Ametista;7,3;4;8,3;8,1;10;3,8;6,6;10;7,8
2024;Aluno-1027;Topázio;8,2;3;9,5;10;7,5;5,2;8,4;10;7,9
2024;Aluno-1065;Topázio;8,9;3;9,5;8,8;6,3;9,2;8,8;10;9,1
2024;Aluno-1100;Ágata;6,6;4;7,5;7,1;7,5;4,7;5,6;10;6,7
2024;Aluno-1203;Topázio;8,9;5;9,2;9,6;7,5;9;8,6;10;8,4
2024;Aluno-1172;Quartzo;5,7;5;7,5;6,1;6,3;3,3;6,2;5;7,2
2024;Aluno-1163;Topázio;8,7;4;8,3;9,8;7,5;7,8;8,8;10;8,1
2024;Aluno-1107;Quartzo;6;4;8,8;6,2;2,5;2,5;6,8;10;7,5
2024;Aluno-1081;Topázio;8,5;3;6,7;9,5;5;8,8;9;10;9,2
2024;Aluno-1023;Topázio;9,5;3;9,5;9,5;9,4;9,5;9,6;10;9
2024;Aluno-1151;Topázio;8,7;3;7,5;9,7;5,6;9;9,4;10;8,1
2024;Aluno-1063;Ametista;7,3;3;5,2;9,8;7,5;7,8;6,1;5;7,8
2024;Aluno-1150;Ametista;7,1;3;8,3;6,5;7,5;6,8;7,9;5;7,7
2024;Aluno-1162;Ametista;7,5;4;7,9;9,1;6,3;5,7;7;10;6,9
2024;Aluno-1017;Ametista;7,3;3;9,5;7,8;6,3;5;7,4;10;7,2
2024;Aluno-1064;Topázio;9;3;9,5;9,7;7,5;8,5;8,8;10;8,8
2024;Aluno-1181;Ágata;6,2;5;9,2;5;6,3;3,8;5,9;10;7,1
2024;Aluno-1030;Ametista;7,7;3;7,4;8,3;4,4;8;7,6;10;7,8
2024;Aluno-1273;Quartzo;3,7;0;6,8;0;0;6,4;3,7;10;2,5
2023;Aluno-971;Ametista;7;2;7,8;6,4;3,8;6,9;8,2;10;5,6
2023;Aluno-1196;Ametista;7;4;0;8,2;5;7,5;8;10;7,8
2024;Aluno-895;Topázio;8,3;3;9,5;9,5;6,3;9,5;8,1;5;7,5
2024;Aluno-884;Topázio;8;3;10;8,8;6,3;8,8;8,2;5;7,5
2023;Aluno-912;Ametista;7,1;2;7;9,4;7,5;6,3;7,2;5;5,6
2024;Aluno-889;Topázio;8,2;3;8,5;9,3;6,3;9,8;8,3;5;7,5
2024;Aluno-867;Ametista;7,6;3;9;7,4;7,5;8,5;7,5;5;7,5
2023;Aluno-1125;Ágata;6,7;3;4,7;7,9;7,5;4;7;10;6,7
2023;Aluno-1124;Ágata;6,7;3;9,5;8;7,5;3;7,8;5;7,1
2024;Aluno-891;Topázio;8;3;10;9;6,3;8,8;8;5;7,5
2023;Aluno-1123;Ágata;7;3;7,3;8,9;7,5;5,3;7,1;5;7,1
2023;Aluno-1122;Ametista;7,4;3;0;9,3;6,9;6,9;8,6;10;7,3
2024;Aluno-1012;Topázio;8,1;3;9,5;9,5;2,5;9,8;8,4;5;8,1
2023;Aluno-1121;Topázio;8;3;0;9,9;6,3;8;9,8;10;8,8
2023;Aluno-1126;Quartzo;4,9;3;0;5,2;3,8;5,7;7,1;5;7,3
2023;Aluno-1120;Topázio;9,1;3;9,5;9,6;7,5;8,3;9,7;10;9
2023;Aluno-913;Ametista;7,7;2;8;8,5;6,9;7,9;9,2;5;6,2
2024;Aluno-885;Topázio;8,2;3;8,5;10;7,5;8,5;8,3;5;7,5
2023;Aluno-1118;Ametista;7,2;3;5,3;8,8;7,5;6;8,3;5;7,7
2023;Aluno-1117;Topázio;8,4;3;9;9,6;7,5;7,3;7,9;10;7,7
2023;Aluno-914;Topázio;8,7;2;10;9,2;7,5;8,7;8,7;10;6,2
2024;Aluno-888;Topázio;8,2;3;9;10;6,9;8,5;8,3;5;7,5
2023;Aluno-915;Topázio;8,6;2;10;8,4;7,5;8,4;8,7;10;7,5
2024;Aluno-1009;Ágata;6,4;3;8;6,9;2,5;7,5;6,6;5;6,6
2024;Aluno-1013;Quartzo;5,8;3;9;5,7;2,5;7,8;4,7;5;5
2023;Aluno-1116;Ágata;7;3;9,5;9,2;5;4,9;7,4;5;7,1
2023;Aluno-1115;Ágata;6,5;3;0;8,3;7,5;4;7,6;10;7,5
2024;Aluno-863;Quartzo;4,7;3;8,5;3,2;2,5;5,5;4,3;5;4,7
2023;Aluno-1119;Ametista;7,2;3;7,3;9,7;3,8;5,9;8,5;5;7,7
2024;Aluno-862;Ametista;7,3;3;9;8,6;7,5;7,5;6,3;5;7,2
2024;Aluno-861;Topázio;9;3;9,5;10;7,5;10;9,7;5;8,1
2023;Aluno-1127;Topázio;8,3;3;8,5;9,9;5;6,9;9;10;8,1
2023;Aluno-1213;Quartzo;6;4;0;8,4;2,5;6;7,7;5;7,8
2023;Aluno-1135;Ametista;7,5;3;0;9,4;7,5;7,2;7,9;10;8,1
2023;Aluno-1214;Topázio;8,4;4;9,6;9,8;6,9;7,4;7,7;10;7,5
2023;Aluno-1215;Ágata;6,3;4;7,1;5,6;5;4,1;7,2;10;7,5
2023;Aluno-1216;Ametista;7,7;4;9,6;9;5,6;7,9;7,8;5;7,5
2023;Aluno-1134;Ametista;7,8;3;8;9,7;3,8;6,8;7,6;10;7,9
2023;Aluno-1133;Topázio;8,6;3;9,5;10;6,3;6,5;9,3;10;8,5
2023;Aluno-1217;Ágata;6,1;4;0;7,9;5,6;5,9;7,4;5;7,7
2023;Aluno-1218;Ágata;6,8;4;7,5;9,2;5;5,3;7,1;5;7,5
2023;Aluno-1219;Ametista;7,2;4;8,8;6,5;5,6;6,3;7,4;10;7,3
2023;Aluno-1220;Ágata;6,5;4;0;9;5;6,8;7,6;5;7,8
2023;Aluno-1221;Topázio;8;4;9,2;9,1;6,3;8,7;8,1;5;8
2023;Aluno-1222;Ametista;7;4;7,1;10;5,6;6,8;6;5;6,9
2023;Aluno-1223;Topázio;8,2;4;8,8;9,3;5;9;7,3;10;6,9
2023;Aluno-1224;Ametista;7,6;4;8,3;9,4;5;8;7,6;5;7,1
2023;Aluno-1225;Ágata;6,1;0;7,5;7,5;2,5;5,2;7,4;5;7,4
2023;Aluno-1226;Topázio;8,4;0;9,2;9,4;7,5;6,8;8,4;10;7,8
2023;Aluno-1227;Ametista;7,4;0;9,2;8,6;2,5;6,2;7,8;10;7,7
2023;Aluno-1228;Ametista;7,2;0;7,5;8,6;2,5;7,4;7,3;10;7,2
2023;Aluno-1229;Ametista;8,1;0;8,3;8;7,5;7,4;7,7;10;7,7
2023;Aluno-1273;Quartzo;4,7;0;8,4;0;0;6,4;7,2;10;2,5
2023;Aluno-1132;Ágata;6,8;3;10;6,3;6,3;5,8;7,5;5;7,9
2023;Aluno-1131;Topázio;8,3;3;7,9;9,9;5;9,1;9,3;5;8,8
2023;Aluno-1130;Topázio;8;3;8,5;8,4;7,5;7,3;7,5;10;7,7
2024;Aluno-868;Ametista;7,2;3;8;9,8;3,8;7;7,2;5;6,9
2023;Aluno-1129;Ametista;7,3;3;0;9,2;6,3;7,8;7,5;10;7,9
2023;Aluno-1128;Ágata;6,4;3;9,5;7,3;5;3,5;7,5;5;7,9
2023;Aluno-916;Ametista;7,4;2;9,5;9,7;2,5;6,6;9;5;6,2
2024;Aluno-1014;Ágata;6,3;3;8,5;7,9;2,5;5,2;7;5;6,9
2024;Aluno-880;Ágata;6,9;3;9,5;8,4;2,5;6,5;7,2;5;7,2
2024;Aluno-886;Topázio;8,4;3;9,5;10;8,1;8,8;8,3;5;7,5
2024;Aluno-1004;Ametista;7,8;2;9,5;9,2;7,5;7,5;7,5;5;7,5
2024;Aluno-1006;Ametista;7;2;8,5;8,4;7,5;5;7,5;5;7,5
2023;Aluno-1105;Ágata;6,3;3;0;9;2,5;6;8,7;5;8,1
2024;Aluno-905;Ágata;6,4;2;9;7,8;7,5;3;7;5;6,9
2024;Aluno-907;Ametista;7,9;2;9;8,9;7,5;8,8;7,5;5;7,5
2023;Aluno-1104;Ametista;7,3;3;5,7;10;2,5;6,4;9,1;5;8,5
2024;Aluno-909;Ametista;7,7;2;10;8,2;7,5;8,2;7,5;5;6,9
2023;Aluno-926;Ametista;7,8;2;9;10;3,8;6,8;9,5;5;7,5
2023;Aluno-1103;Ametista;7,6;3;9;8,7;5;5;8;10;8,3
2023;Aluno-1102;Topázio;8,1;3;9,5;9,5;5;7,5;7,6;10;7,7
2023;Aluno-1101;Ágata;6,4;3;0;7,2;5;5,3;8,1;10;8,3
2023;Aluno-1100;Topázio;8,3;3;10;9,2;5;7,1;8,3;10;8,5
2024;Aluno-931;Ametista;7,1;2;7,9;8,6;2,5;8,5;6,8;5;7,5
2023;Aluno-1099;Ametista;7,1;3;9;9,6;2,5;5,2;8,3;5;8,3
2023;Aluno-927;Ametista;7,6;2;9;9,7;3,8;6,4;9,3;5;7,5
2023;Aluno-1098;Ametista;7,3;3;9,5;9,5;2,5;6,4;7,9;5;8,1
2023;Aluno-1154;Ametista;7,7;4;9,6;9,3;5,6;5,1;7,7;10;7,7
2023;Aluno-928;Topázio;9,4;2;8,5;10;7,5;9,8;9,7;10;8,8
2023;Aluno-929;Topázio;9,1;2;8,5;9,8;7,5;8,8;9,7;10;8,8
2023;Aluno-1096;Topázio;8,6;3;9,5;9,9;2,5;9,6;8,1;10;9
2024;Aluno-944;Ametista;7,8;2;9;7,2;7,5;9;7,8;5;8,8
2023;Aluno-930;Topázio;8,9;2;9;8,8;7,5;9;9;10;8,8
2024;Aluno-934;Topázio;8,3;2;9,5;9,8;7,5;8,5;7,8;5;9,4
2023;Aluno-931;Ametista;7,4;2;8,5;8,2;2,5;7,8;7,6;10;5,6
2023;Aluno-932;Topázio;8,4;2;9,5;7,9;7,5;7,5;9;10;8,1
2024;Aluno-941;Ametista;7,7;2;8;9,2;5;8,8;7,7;5;8,1
2023;Aluno-1095;Ágata;6,2;3;0;9,8;2,5;5,3;8;5;8,8
2024;Aluno-1003;Ametista;7,6;2;8;8,7;7,5;8,2;7,5;5;6,9
2023;Aluno-1212;Ágata;6,8;4;8,3;8,9;5;4,2;7,7;5;7,7
2023;Aluno-925;Ametista;7,2;2;9;8,9;7,5;5,4;5,6;10;5,6
2024;Aluno-1008;Ágata;6,9;2;7;6,5;7,5;7;7,5;5;7,2
2023;Aluno-1114;Ametista;7,6;3;8,5;9,8;2,5;4,9;8,6;10;8,1
2023;Aluno-1113;Quartzo;5,6;3;0;6;7,5;5;7,2;5;7,5
2024;Aluno-904;Ametista;7,6;3;9,5;8,8;7,5;6;8,7;5;7,5
2023;Aluno-917;Quartzo;6;2;0;7,2;2,5;7;6,4;10;6,2
2023;Aluno-918;Ametista;7,5;2;10;8,7;2,5;7,7;7;10;5,6
2023;Aluno-919;Ágata;6,2;2;0;8,4;7,5;5,3;8,1;5;6,2
2023;Aluno-920;Ágata;7;2;9;6,3;7,5;6,1;6,4;10;5,6
2023;Aluno-1112;Ametista;7,1;3;9,5;7,9;2,5;6,3;8,6;5;8,3
2024;Aluno-912;Ametista;7,7;3;9;9,5;7,5;7,2;6,9;5;8,1
2024;Aluno-918;Quartzo;5,7;3;7,9;8,7;2,5;2,8;6,2;5;5,9
2024;Aluno-920;Ametista;7,7;3;9,5;7,7;7,5;8,2;8,2;5;7,2
2023;Aluno-1111;Ágata;6,6;3;0;8,9;2,5;5,4;8,2;10;8,1
2023;Aluno-921;Ametista;7,7;2;9;9,7;7,5;6,3;6,7;10;5,6
2023;Aluno-922;Topázio;8,5;2;8,5;9,7;3,1;8,4;10;10;7,5
2023;Aluno-1110;Ametista;7,2;3;4,6;9,2;5;6,8;8,7;5;8,5
2023;Aluno-1109;Ágata;6,3;3;10;6,4;5;3,4;7,8;5;7,5
2023;Aluno-923;Topázio;8,9;2;9,5;9,9;7,5;7,3;10;10;7,5
2024;Aluno-921;Ametista;7,3;2;8,5;8,7;7,5;6;7,5;5;7,5
2023;Aluno-1108;Ágata;6,3;3;0;9,3;5;4,7;8,3;5;8,5
2023;Aluno-1107;Ametista;7,9;3;9;9,4;5;7,5;8,8;5;9
2024;Aluno-897;Quartzo;5,2;2;7;2,8;2,5;6;6,7;5;6,9
2023;Aluno-1106;Ametista;7,2;3;8,5;9,3;5;5,1;8;5;8,3
2024;Aluno-908;Ágata;6,8;2;8,5;8,1;7,5;4,8;6,8;5;7,2
2024;Aluno-916;Quartzo;5,5;2;8,5;7,3;2,5;2,8;6,2;5;6,6
2024;Aluno-924;Ágata;6,5;2;7;4,6;7,5;7;7,4;5;7,2
2024;Aluno-925;Ágata;6,6;2;8;7;7,5;4,8;7,3;5;7,2
2023;Aluno-924;Ágata;6,5;2;9;5,6;7,5;5;5,9;10;5,6
2024;Aluno-919;Quartzo;5,8;2;7;4,7;6,3;5,2;6,5;5;6,9
2023;Aluno-1211;Ametista;7,1;4;7,1;9,1;5;6,2;7,7;5;7,8
2023;Aluno-1210;Ametista;7,2;4;9,6;9,4;5;4,7;8,1;5;7,8
2023;Aluno-1209;Ametista;7,4;4;7,5;9,4;5;7,4;7,7;5;7,8
2023;Aluno-898;Topázio;8,4;2;9;9,8;3,8;9,4;10;5;8,1
2023;Aluno-878;Ágata;6,2;2;0;9,5;2,5;8,1;7,3;5;5
2023;Aluno-877;Ametista;7,5;2;9,5;9,5;7,5;6,9;7,5;5;5
2023;Aluno-899;Topázio;8,8;2;10;9,8;3,8;9,5;9,3;10;7,5
2023;Aluno-876;Topázio;8,6;2;10;9,4;7,5;7,5;8,8;10;7,5
2023;Aluno-1147;Ametista;7,1;4;8,3;8,3;6,3;6,7;7;5;7,2
2023;Aluno-875;Topázio;8,3;2;9,5;9,5;7,5;7,3;9,8;5;7,5
2023;Aluno-900;Topázio;8,9;2;9;9,8;9,4;7,8;8,7;10;8,1
2023;Aluno-901;Ametista;7,3;2;8,5;8,7;3,8;7,5;8,6;5;6,2
2023;Aluno-1146;Ágata;6,7;4;9,6;8,8;6,3;3,7;7;5;7,2
2023;Aluno-1145;Ametista;7,5;4;0;9,5;4,4;7,8;8,6;10;8,6
2023;Aluno-1162;Ametista;7,4;4;8,3;8,5;3,8;6;7,8;10;7,8
2023;Aluno-874;Quartzo;5,8;2;0;8,2;7,5;4,8;6,7;5;6,2
2023;Aluno-1144;Ametista;7,4;4;0;9,4;5;8;8;10;8,3
2023;Aluno-873;Ametista;7,8;2;8,5;9,7;7,5;7;8,7;5;6,2
2023;Aluno-902;Quartzo;6;2;10;9,3;2,5;3,9;6,5;2,5;5,3
2023;Aluno-1143;Ágata;6,4;4;8,8;7;6,3;5,3;6,2;5;7,5
2023;Aluno-903;Topázio;8,5;2;10;9,6;5;7,8;9;10;7,5
2023;Aluno-872;Quartzo;5,3;2;0;6,7;2,5;4,3;8,5;5;6,2
2023;Aluno-904;Topázio;8,1;2;9;9,3;7,5;6,4;7,8;10;7,8
2023;Aluno-871;Ágata;6,9;2;9;9,5;3,8;6,9;6,8;5;4,4
2023;Aluno-870;Quartzo;4,9;2;0;8,5;8,8;1,5;5,2;5;5
2023;Aluno-869;Topázio;9,3;2;9;10;8,8;9,6;8,8;10;8,1
2023;Aluno-868;Topázio;8,6;2;10;9,5;8,8;7,1;8,7;10;7,2
2023;Aluno-867;Topázio;8,7;2;9;8,6;8,8;8,9;8,4;10;7,5
2023;Aluno-866;Ametista;7,7;2;0;8,3;8,8;8,6;8,4;10;7,5
2023;Aluno-865;Topázio;8,2;2;8,5;8,7;7,5;7,4;7,9;10;7,5
2023;Aluno-879;Ágata;6,8;2;0;9,8;2,5;8,2;8,9;5;6,9
2023;Aluno-1163;Ametista;7,7;4;8,8;9,3;7,5;7,2;7,8;5;7,7
2023;Aluno-1161;Ametista;7,3;4;6,3;8,1;2,5;6,3;8,6;10;8,3
2023;Aluno-1160;Ágata;6,6;4;9,6;8,7;2,5;2,7;7,3;10;6,9
2023;Aluno-894;Topázio;8,8;2;9,5;9,9;7,5;9,4;10;5;7,5
2023;Aluno-893;Topázio;8,8;2;9,5;10;7,5;9,3;10;5;7,5
2023;Aluno-896;Topázio;9,1;2;9,5;10;6,9;8,5;10;10;7,5
2023;Aluno-1155;Ametista;7,8;4;9,2;9,2;5,6;8;8,3;5;7,5
2023;Aluno-1156;Ametista;7,3;4;8,3;9,2;2,5;5,3;7,8;10;8
2023;Aluno-1153;Ametista;8;4;7,9;10;7,5;7,2;8,6;5;7,7
2023;Aluno-892;Topázio;8,8;2;8;9,6;6,9;8,3;10;10;7,5
2023;Aluno-891;Ametista;7,9;2;9,5;9,5;6,9;7,5;8;5;7,5
2023;Aluno-897;Quartzo;5,5;2;0;8,1;7,5;6,5;3,3;5;6,6
2023;Aluno-1152;Ágata;6,5;4;0;9,4;5;6,8;7,6;5;7,8
2023;Aluno-1151;Ametista;7,8;4;7,5;9,5;2,5;8,3;7,5;10;7,7
2023;Aluno-890;Ágata;7;2;0;9,1;2,5;8,3;8,2;10;6,2
2023;Aluno-889;Topázio;8,8;2;8,5;9,5;6,9;9,1;9;10;7,5
2023;Aluno-1150;Ametista;7,1;4;9,2;9,8;2,5;6,7;7,8;2,5;8
2023;Aluno-888;Topázio;8,9;2;9;10;7,5;8,8;8,8;10;7,5
2023;Aluno-887;Topázio;8,7;2;8,9;8,9;7,5;8,4;9,1;10;7,5
2023;Aluno-886;Topázio;8,6;2;8,5;9,4;7,5;8,1;9;10;7,5
2023;Aluno-885;Topázio;8,8;2;9;9,8;7,5;8,7;8,7;10;7,5
2023;Aluno-884;Topázio;8,5;2;9;9,7;4,4;8,8;8,7;10;6,9
2023;Aluno-1149;Ametista;7,4;4;8,3;9,8;2,5;7,2;8,2;5;8
2023;Aluno-883;Topázio;8,5;2;9,5;9,7;6,9;8,4;8,2;10;6,2
2023;Aluno-882;Ágata;6;2;9;8,6;2,5;4,7;4,2;10;3,8
2023;Aluno-1157;Ametista;7,1;4;9,2;8,8;6,3;5,7;7;5;7,5
2023;Aluno-881;Ametista;7,7;2;10;8,9;7,5;7,3;6,2;10;5
2023;Aluno-880;Ágata;6,7;2;0;9,4;2,5;6,3;8,6;10;6,2
2023;Aluno-1158;Ágata;6,3;4;7,5;8,6;2,5;4,3;7,3;5;7,5
2023;Aluno-1159;Quartzo;5,9;4;5,8;6,6;2,5;3,1;7,1;10;7,2
2023;Aluno-1148;Ametista;7,2;4;7,9;8,6;3,8;5,7;7,2;10;7,5
2024;Aluno-938;Topázio;8;2;9,5;9,5;7,5;7,8;7,7;5;8,1
2023;Aluno-864;Ametista;7;2;0;7,6;8,1;6,3;8,5;10;7,5
2023;Aluno-863;Quartzo;5,9;2;0;7,6;3,1;6,3;6,3;10;5,9
2023;Aluno-1188;Ametista;7,3;4;9,6;9,4;5,5;6,4;7,6;5;7,8
2023;Aluno-1189;Ametista;7,3;4;8,8;9;7,1;6,1;7,4;5;7,8
2023;Aluno-1139;Ametista;7,7;3;8,5;9,1;5,6;5,3;7,8;10;8,1
2023;Aluno-1190;Ágata;6,3;4;0;9,2;5;4,2;7;10;7,3
2023;Aluno-1191;Ágata;6,2;4;7,5;7,2;5;3,7;6,3;10;5
2023;Aluno-1192;Ágata;6,8;4;7,9;8,7;2,5;5,8;7,7;5;8
2023;Aluno-1193;Ágata;6;4;0;7,8;5;4,1;7,1;10;7,2
2023;Aluno-1194;Ametista;7,7;4;8,8;9;5;6,1;7,7;10;7,5
2023;Aluno-1138;Topázio;8,3;3;9;9,2;6,3;9,3;8,6;5;9,2
2023;Aluno-1197;Ágata;6,9;4;6,7;8,4;5;7,3;7,2;5;7
2023;Aluno-1198;Ametista;7,5;4;8,3;9,4;6,3;6,7;8;5;7,5
2023;Aluno-1199;Ametista;7;4;6,7;9,1;5;6,2;8,1;5;6,9
2023;Aluno-1200;Quartzo;5,7;4;0;6,4;5;4;6,9;10;7,5
2023;Aluno-1201;Topázio;8,4;4;9,2;9,6;3,8;7,8;8,8;10;8,6
2023;Aluno-1137;Topázio;8,7;3;9,5;9,8;6,3;6,5;9,8;10;9,4
2023;Aluno-908;Topázio;8,5;2;9;9;7,5;7,9;8,2;10;8,1
2023;Aluno-1202;Ágata;6,2;4;7,1;7,6;7,5;3,3;6,7;5;7,3
2023;Aluno-1203;Ametista;7,5;4;9,2;10;2,5;7,2;7,9;5;8
2023;Aluno-1204;Ágata;6,9;4;7,5;8,7;5;6,1;7,2;5;7,8
2023;Aluno-1205;Ágata;6,8;4;9,2;9,2;6,3;5;7,1;2,5;7,5
2023;Aluno-909;Topázio;8,5;2;10;9,9;7,5;9,2;8,1;5;8,1
2023;Aluno-1206;Ágata;6,7;4;8,8;8,3;2,5;5,6;7,7;5;7,8
2023;Aluno-1207;Ametista;7,6;4;8,8;9;5;5,5;7,6;10;7,8
2023;Aluno-910;Ametista;7,8;2;0;8,8;7,5;8,9;8,2;10;8,8
2023;Aluno-1136;Ágata;6,7;3;6,8;8,1;2,5;6,6;7,7;5;8,3
2023;Aluno-1208;Ametista;7,1;4;8,8;8,8;2,5;6,2;6,3;10;6,9
2023;Aluno-911;Quartzo;5,6;2;9;6,7;2,5;3,4;7;5;5,3
2023;Aluno-1140;Ametista;7,7;3;4,7;8,7;7,5;7,3;7,6;10;7,7
2023;Aluno-905;Ametista;7,8;2;9,5;9,4;7,5;8,3;7,1;5;6,9
2023;Aluno-1141;Ametista;7,3;3;9;8,8;7,5;5,9;7,1;5;7,7
2023;Aluno-1186;Ametista;7,3;4;8,8;9,8;6,9;5,5;7,4;5;6,9
2023;Aluno-906;Topázio;8,2;2;7,5;9,2;7,5;8,6;7;10;7,5
2023;Aluno-862;Topázio;8,2;2;8,5;9,1;8,1;8,9;8,6;5;7,5
2023;Aluno-861;Topázio;9,3;2;9,5;10;8,1;9,6;8,9;10;8,4
2023;Aluno-1164;Ágata;6,9;4;9,2;7,5;2,5;4,8;7,5;10;7,7
2023;Aluno-1142;Topázio;9,2;3;9;10;7,5;10;8,3;10;8,5
2023;Aluno-1165;Ametista;7,9;4;9,2;9,1;5;7,3;7,3;10;7,2
2023;Aluno-1166;Ametista;7,3;4;8,3;9,6;7,5;4,8;7,9;5;7,7
2023;Aluno-1167;Ágata;6;4;8,8;7,6;2,5;3,8;8;2,5;7,7
2023;Aluno-907;Topázio;9;2;9,5;9,6;7,5;9,3;8,3;10;8,1
2023;Aluno-1168;Quartzo;5,9;4;0;8,8;2,5;3,5;7;10;7,7
2023;Aluno-1169;Ametista;7,2;4;7,5;9,5;5;6,3;8;5;7
2023;Aluno-1170;Ágata;6,9;4;8,8;7,7;7,5;5,9;6,6;5;7,2
2023;Aluno-1171;Ametista;7,9;4;7,9;8,4;5;8,7;8,9;5;8,8
2023;Aluno-1172;Ametista;7;4;8,3;7,8;2,5;6,7;8,5;5;8,6
2023;Aluno-1173;Ametista;7,7;4;8,8;9,7;2,5;6;8,1;10;7,8
2023;Aluno-1174;Ametista;7,3;4;9,2;8,7;2,5;6,8;8,3;5;8,9
2023;Aluno-1175;Quartzo;5,9;4;8,3;5,3;2,5;6,3;7,6;2,5;7,7
2023;Aluno-1176;Topázio;8,9;4;8,3;9,3;7,5;8,2;9,2;10;9,7
2023;Aluno-1177;Topázio;8,3;4;10;9,9;2,5;7,2;8,9;10;8,9
2023;Aluno-1178;Ametista;7,1;4;8,8;9,3;2,5;5,7;8,2;5;8
2023;Aluno-1179;Ágata;6,6;4;9,6;8,1;4,4;5;7,2;5;6,9
2023;Aluno-1180;Ametista;7,1;4;8,3;9,5;5;5,4;7,7;5;7,2
2023;Aluno-1181;Ágata;7;4;8,8;8,3;2,5;4,8;7,3;10;7,5
2023;Aluno-1182;Quartzo;5,7;4;7,5;6,3;2,5;4,2;7,2;5;6,7
2023;Aluno-1183;Ágata;6,3;4;7,5;8,7;2,5;5,3;6,8;5;6,1
2023;Aluno-1184;Ametista;7,4;4;8,3;8,3;5;7,3;8;5;8,1
2023;Aluno-1185;Topázio;8;4;7,5;9,1;5;7,5;8,4;10;7,8
2023;Aluno-1187;Ágata;6,6;4;8,8;6,9;2,5;5,3;6,7;10;7,3
2023;Aluno-1094;Topázio;8,2;3;7,8;9,5;2,5;8,5;8,3;10;8,8
2023;Aluno-1097;Ágata;7;3;9,5;8,6;5;5,4;7;5;8,1
2023;Aluno-1092;Ametista;7,4;3;7,8;9,8;2,5;6,9;8,3;5;8,8
2024;Aluno-878;Ágata;6,5;3;9;6,1;4,4;6,8;7;5;7,2
2023;Aluno-963;Topázio;8,6;2;9,5;9,8;7,5;8,5;10;5;7,5
2024;Aluno-893;Topázio;8,9;3;9;10;7,5;9,2;7,9;10;8,1
2024;Aluno-1024;Topázio;8,7;3;8;10;7,5;10;8,8;5;8,4
2023;Aluno-1026;Ágata;6,5;3;8,5;9,8;7,5;3,2;7,1;2,5;6,4
2024;Aluno-900;Topázio;8,8;3;9;9,3;8,1;8,5;8,6;10;8,1
2024;Aluno-903;Topázio;8,1;3;10;9,8;7,5;5;7,9;10;7,8
2023;Aluno-964;Ametista;7,8;2;8,5;9,4;7,5;7,2;8,5;5;6,9
2023;Aluno-1025;Topázio;8,2;3;8,5;8,9;7,5;7,5;7,8;10;7,7
2023;Aluno-965;Ágata;6,5;2;8,5;8,2;6,3;4,7;7,2;5;5
2023;Aluno-1024;Ametista;7,8;3;0;10;6,3;9,8;9;5;9,2
2023;Aluno-966;Ametista;7,4;2;10;10;7,5;5;7,7;5;6,6
2024;Aluno-1028;Ametista;7,1;3;8;7,1;5,6;7,5;8,4;5;6,9
2024;Aluno-922;Topázio;8,5;2;9;9,5;7,5;7,8;8,2;10;7,8
